Number of Records,Avg Temp,Cause Group,Date (Weather.Csv),Date,Duration Precipitation,Humidity,Max Precipitation,Max Sight,Max Temp,Max Windgust,Max Windspeed,Min Humidity,Min Sight,Min Temp,Min Windspeed,Ns Lines,Statistical Cause En,Total Precipitation,Windspeed
1,11,accidents,23-Apr-13,23-Apr-13,2,80,0,70,15,11,7,60,30,7,1,Arnhem-Duisburg,person hit by a train,0,5
1,11,infrastructure,23-Apr-13,23-Apr-13,2,80,0,70,15,11,7,60,30,7,1,Zutphen-Hengelo,signalling and points failure,0,5
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Winterswijk-Zutphen,points failure,0,4
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Rotterdam C-Den Haag C,damaged railway bridge,0,4
1,13,accidents,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Amersfoort-Zwolle,person hit by a train,0,4
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Dordrecht-Geldermalsen,signalling and points failure,0,4
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Dordrecht-Geldermalsen,signalling and points failure,0,4
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Arnhem-Winterswijk,signal failure,0,4
1,13,infrastructure,24-Apr-13,24-Apr-13,0,80,0,70,20,12,8,60,40,6,1,Arnhem-Winterswijk,signal failure,0,4
1,15,accidents,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Antwerpen-Centr-Roosendaal,person hit by a train,0,3
1,15,accidents,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Roosendaal-Bergen op Zoom/Vlissingen,person hit by a train,0,3
1,15,rolling stock,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Utrecht Centraal-Eindhoven,broken down train,0,3
1,15,external,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Dordrecht-Breda,by police orders,0,3
1,15,rolling stock,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Emmen-Zwolle,broken down train,0,3
1,15,infrastructure,25-Apr-13,25-Apr-13,0,80,0,80,22,10,6,50,40,9,1,Arnhem-Winterswijk,signal failure,0,3
1,8,infrastructure,26-Apr-13,26-Apr-13,5,90,1,70,12,11,7,80,20,5,2,Utrecht Centraal-Baarn,points failure,5,4
1,8,infrastructure,26-Apr-13,26-Apr-13,5,90,1,70,12,11,7,80,20,5,2,Den Haag C-Gouda,points failure,5,4
1,8,infrastructure,26-Apr-13,26-Apr-13,5,90,1,70,12,11,7,80,20,5,2,Heerlen-Kerkrade Centrum,signalling and points failure,5,4
1,7,accidents,28-Apr-13,28-Apr-13,0,70,0,80,12,9,5,50,50,0,1,Assen-Groningen,person hit by a train,0,3
1,8,rolling stock,29-Apr-13,29-Apr-13,2,70,1,80,12,13,8,50,60,4,2,Bad Bentheim-Hengelo,problems with the rolling stock,1,6
1,8,rolling stock,29-Apr-13,29-Apr-13,2,70,1,80,12,13,8,50,60,4,2,Deventer-Zutphen,broken down train,1,6
1,8,unknown,29-Apr-13,29-Apr-13,2,70,1,80,12,13,8,50,60,4,2,Alphen a/d Rijn-Leiden Centraal,an obstruction on the line,1,6
1,8,accidents,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Hilversum-Amsterdam C/Schiphol,person hit by a train,0,4
1,8,external,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Leiden Centraal-Den Haag C/Den Haag HS,by order of the fire service,0,4
1,8,accidents,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Groningen-Leer (Ostfr.),person hit by a train,0,4
1,8,rolling stock,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Alphen a/d Rijn-Utrecht Centraal,broken down train,0,4
1,8,infrastructure,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Arnhem-Winterswijk,signal failure,0,4
1,8,external,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Dordrecht-Rotterdam C,person on the railway track,0,4
1,8,external,30-Apr-13,30-Apr-13,0,70,0,80,13,10,7,50,60,2,1,Eindhoven-'s-Hertogenbosch/Tilburg,fire alarm,0,4
1,10,infrastructure,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Arnhem-Winterswijk,signal failure,0,5
1,10,accidents,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Alkmaar-Haarlem/Zaandam,person hit by a train,0,5
1,10,rolling stock,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Amersfoort-Ede-Wageningen,defective trains,0,5
1,10,rolling stock,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Amsterdam C-Rotterdam C,broken down train,0,5
1,10,infrastructure,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Alphen a/d Rijn-Leiden Centraal,damaged railway bridge,0,5
1,10,infrastructure,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Almelo-Zwolle,signal failure,0,5
1,10,infrastructure,01-May-13,01-May-13,0,60,0,80,17,11,7,40,60,2,3,Den Haag C-Leiden Centraal,points failure,0,5
1,11,rolling stock,02-May-13,02-May-13,1,70,0,80,16,10,7,50,70,7,3,Amsterdam C-Leiden Centraal,broken down train,0,5
1,11,logistical,02-May-13,02-May-13,1,70,0,80,16,10,7,50,70,7,3,Groningen-Leeuwarden,an earlier disruption,0,5
1,11,infrastructure,02-May-13,02-May-13,1,70,0,80,16,10,7,50,70,7,3,Sittard-Heerlen,signal and level crossing failure,0,5
1,12,accidents,03-May-13,03-May-13,0,70,0,80,18,8,5,50,50,5,1,Roosendaal-Vlissingen,person hit by a train,0,3
1,12,unknown,03-May-13,03-May-13,0,70,0,80,18,8,5,50,50,5,1,Winterswijk-Zutphen,an obstruction on the line,0,3
1,12,rolling stock,03-May-13,03-May-13,0,70,0,80,18,8,5,50,50,5,1,Enschede-Hengelo,broken down train,0,3
1,11,external,04-May-13,04-May-13,0,70,0,80,17,13,8,50,40,5,2,Tilburg,by police orders,0,5
1,11,infrastructure,04-May-13,04-May-13,0,70,0,80,17,13,8,50,40,5,2,Schiphol-Almere C/Hilversum/Utrecht Centraal,signal failure,0,5
1,12,engineering work,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Utrecht Centraal-Amsterdam C,repair works,0,3
1,12,infrastructure,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Rotterdam C-Amersfoort,signal and level crossing failure,0,3
1,12,unknown,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Haarlem-Lelystad Centrum,multiple disruptions,0,3
1,12,external,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Tilburg,by police orders,0,3
1,12,external,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Amsterdam C-Utrecht Centraal,by police orders,0,3
1,12,infrastructure,05-May-13,05-May-13,0,70,0,80,19,8,5,40,50,6,1,Hengelo-Bad Bentheim/Oldenzaal,power failure,0,3
1,15,external,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Schiphol,fire alarm,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,'s-Hertogenbosch,points failure,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Almelo-Deventer/Zwolle,signal failure,0,3
1,15,external,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Arnhem-Ede-Wageningen,person on the railway track,0,3
1,15,external,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Tilburg-Eindhoven,by police orders,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Zutphen-Hengelo,points failure,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Utrecht Centraal-Baarn,points failure,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Amersfoort-Deventer,level crossing failure,0,3
1,15,infrastructure,06-May-13,06-May-13,0,70,0,80,22,9,5,40,40,6,1,Amersfoort-Ede-Wageningen,level crossing failure,0,3
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Utrecht Centraal-Amsterdam C/Schiphol,defective point,1,4
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Utrecht Centraal-Amsterdam C/Schiphol,defective point,1,4
1,16,engineering work,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Nijmegen-Arnhem,repair works,1,4
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,'s-Hertogenbosch,points failure,1,4
1,16,external,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Dordrecht-Breda,by police orders,1,4
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Roosendaal-Vlissingen,signal failure,1,4
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Tilburg-'s-Hertogenbosch,points failure,1,4
1,16,infrastructure,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,'s-Hertogenbosch-Eindhoven,points failure,1,4
1,16,rolling stock,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Schiphol-Almere C/Hilversum,broken down train,1,4
1,16,engineering work,07-May-13,07-May-13,1,80,1,80,24,12,7,40,30,9,1,Heerlen,repair works,1,4
1,15,infrastructure,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Gouda-Utrecht Centraal,signal failure,4,4
1,15,rolling stock,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Arnhem-Nijmegen,broken down train,4,4
1,15,infrastructure,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Amsterdam C.-Gouda/Utrecht C.,points failure,4,4
1,15,accidents,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Delft-Rotterdam C.,person hit by a train,4,4
1,15,logistical,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Den Haag C.-Utrecht C.,an earlier disruption,4,4
1,15,logistical,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Rotterdam C.-Utrecht C.,an earlier disruption,4,4
1,15,logistical,08-May-13,08-May-13,1,80,3,70,21,13,7,60,20,12,2,Den Haag C.-Almere C./Haarlem/Hilversum,an earlier disruption,4,4
1,13,external,09-May-13,09-May-13,0,70,0,80,16,12,7,50,60,9,2,Amersfoort-Utrecht C.,person on the railway track,0,5
1,13,infrastructure,09-May-13,09-May-13,0,70,0,80,16,12,7,50,60,9,2,Zwolle-Assen/Leeuwarden,points failure,0,5
1,12,infrastructure,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Winterswijk-Arnhem,level crossing failure,0,7
1,12,accidents,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Breda,person hit by a train,0,7
1,12,rolling stock,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Alkmaar-Hoorn,broken down train,0,7
1,12,unknown,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Dordrecht-Rotterdam C.,an obstruction on the line,0,7
1,12,infrastructure,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Nijmegen-Arnhem,signalling and points failure,0,7
1,12,infrastructure,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Tiel-Arnhem,signalling and points failure,0,7
1,12,accidents,10-May-13,10-May-13,0,70,0,80,15,16,10,60,60,9,4,Utrecht C.-Ede-Wageningen/Rhenen,person hit by a train,0,7
1,10,infrastructure,11-May-13,11-May-13,5,80,2,80,14,14,8,60,60,8,4,Amersfoort-Ede-Wageningen,signal failure,6,6
1,10,engineering work,12-May-13,12-May-13,4,80,1,80,13,12,8,60,50,7,3,Rotterdam C.-Den Haag C./Den Haag HS,repair works,3,5
1,10,infrastructure,12-May-13,12-May-13,4,80,1,80,13,12,8,60,50,7,3,Arnhem-Winterswijk,signal failure,3,5
1,11,infrastructure,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Zwolle-Emmen,signal failure,4,6
1,11,infrastructure,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Hengelo,signal failure,4,6
1,11,infrastructure,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Hengelo-Zutphen,signal failure,4,6
1,11,infrastructure,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Haarlem-Alkmaar,points failure,4,6
1,11,infrastructure,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Groningen-Delfzijl,power failure,4,6
1,11,external,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Sittard-Maastricht,by police orders,4,6
1,11,external,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Maastricht-Heerlen,by police orders,4,6
1,11,rolling stock,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Zutphen-Winterswijk,broken down train,4,6
1,11,rolling stock,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Dordrecht-Geldermalsen,broken down train,4,6
1,11,accidents,13-May-13,13-May-13,6,80,2,80,14,15,9,60,30,7,4,Nijmegen-Venlo,damaged level crossing,4,6
1,10,engineering work,14-May-13,14-May-13,3,80,1,80,13,12,7,60,60,7,2,Breda-Den Haag C.,over-running engineering works,2,5
1,10,rolling stock,14-May-13,14-May-13,3,80,1,80,13,12,7,60,60,7,2,Hengelo-Enschede,broken down train,2,5
1,10,external,14-May-13,14-May-13,3,80,1,80,13,12,7,60,60,7,2,Rotterdam C.-Dordrecht,by order of the fire service,2,5
1,12,accidents,15-May-13,15-May-13,1,80,0,80,16,13,8,50,60,6,1,Tilburg-Breda,person hit by a train,0,5
1,10,infrastructure,16-May-13,16-May-13,8,90,3,70,12,11,7,70,20,5,1,Utrecht C.-Schiphol,points failure,10,4
1,10,infrastructure,16-May-13,16-May-13,8,90,3,70,12,11,7,70,20,5,1,Hengelo-Zutphen,level crossing failure,10,4
1,10,infrastructure,16-May-13,16-May-13,8,90,3,70,12,11,7,70,20,5,1,Arnhem-Winterswijk,signal and level crossing failure,10,4
1,10,rolling stock,16-May-13,16-May-13,8,90,3,70,12,11,7,70,20,5,1,Arnhem-Duisburg/Winterswijk/Zutphen,broken down train,10,4
1,10,rolling stock,16-May-13,16-May-13,8,90,3,70,12,11,7,70,20,5,1,Nijmegen-Zutphen,broken down train,10,4
1,9,rolling stock,17-May-13,17-May-13,3,90,2,70,11,8,5,90,20,8,2,Arnhem-Winterswijk,broken down train,6,3
1,9,accidents,17-May-13,17-May-13,3,90,2,70,11,8,5,90,20,8,2,Roermond-Venlo,collision,6,3
1,9,rolling stock,17-May-13,17-May-13,3,90,2,70,11,8,5,90,20,8,2,Amsterdam C.-Hoofddorp/Leiden C./Rotterdam C.,stranded train,6,3
1,9,rolling stock,17-May-13,17-May-13,3,90,2,70,11,8,5,90,20,8,2,Helmond-Eindhoven,broken down train,6,3
1,10,rolling stock,18-May-13,18-May-13,1,90,0,70,13,8,5,70,30,6,1,Schiphol-Ede-Wageningen,broken down train,0,3
1,11,engineering work,19-May-13,19-May-13,0,80,0,70,16,9,6,70,10,5,1,"Amsterdam C.-Gouda/Rotterdam C., Utrecht C.-Alphen a/d Rijn/Gouda/Rotterdam C.",over-running engineering works,0,4
1,11,infrastructure,19-May-13,19-May-13,0,80,0,70,16,9,6,70,10,5,1,Tilburg-'s-Hertogenbosch,signal failure,0,4
1,11,rolling stock,19-May-13,19-May-13,0,80,0,70,16,9,6,70,10,5,1,Baarn-Utrecht C.,broken down train,0,4
1,11,accidents,19-May-13,19-May-13,0,80,0,70,16,9,6,70,10,5,1,Roosendaal-Vlissingen,collision,0,4
1,11,infrastructure,19-May-13,19-May-13,0,80,0,70,16,9,6,70,10,5,1,Utrecht C.-Amersfoort/Baarn/Hilversum,signal and level crossing failure,0,4
1,11,infrastructure,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Utrecht C.-Hilversum,signal and level crossing failure,6,2
1,11,infrastructure,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Utrecht C.-Amersfoort/Baarn/Hilversum,signal and level crossing failure,6,2
1,11,accidents,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Utrecht C.-Ede-Wageningen/Rhenen,person hit by a train,6,2
1,11,infrastructure,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Maastricht-Heerlen,signal and level crossing failure,6,2
1,11,rolling stock,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Mönchengladbach-Venlo,defective trains,6,2
1,11,accidents,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Almelo-Zwolle,person hit by a train,6,2
1,11,infrastructure,20-May-13,20-May-13,6,90,2,70,13,5,3,90,10,9,1,Alphen a/d Rijn-Utrecht C.,points failure,6,2
1,10,rolling stock,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Aachen-Heerlen,broken down train,7,4
1,10,infrastructure,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Hoorn-Enkhuizen,signal failure,7,4
1,10,rolling stock,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Haarlem-Leiden C.,broken down train,7,4
1,10,infrastructure,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Tilburg-Eindhoven,points failure,7,4
1,10,external,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Ede-Wageningen-Arnhem,by police orders,7,4
1,10,accidents,21-May-13,21-May-13,8,90,2,70,12,12,7,90,20,8,2,Lelystad C.-Almere C.,person hit by a train,7,4
1,9,infrastructure,22-May-13,22-May-13,1,80,1,80,12,14,8,70,50,5,2,Hilversum-Amsterdam C./Schiphol,signalling and points failure,1,6
1,9,infrastructure,22-May-13,22-May-13,1,80,1,80,12,14,8,70,50,5,2,Schiphol-Utrecht C.,points failure,1,6
1,9,infrastructure,22-May-13,22-May-13,1,80,1,80,12,14,8,70,50,5,2,Zwolle-Emmen,points failure,1,6
1,9,rolling stock,22-May-13,22-May-13,1,80,1,80,12,14,8,70,50,5,2,Arnhem-Winterswijk,broken down train,1,6
1,7,infrastructure,23-May-13,23-May-13,3,80,2,80,10,11,6,70,50,3,2,Leer (Ostfr.)-Groningen,signal failure,4,4
1,7,rolling stock,23-May-13,23-May-13,3,80,2,80,10,11,6,70,50,3,2,Arnhem-Winterswijk,broken down train,4,4
1,7,infrastructure,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,Hilversum-Amsterdam C./Schiphol,signal failure,4,4
1,7,infrastructure,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,Amsterdam C.-Amersfoort,signal failure,4,4
1,7,logistical,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,"Almere C.-Amsterdam C./Schiphol, Hilversum-Amsterdam C./Schiphol",an earlier disruption,4,4
1,7,unknown,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,Sittard-Maastricht,an obstruction on the line,4,4
1,7,rolling stock,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,Zwolle-Emmen,broken down train,4,4
1,7,external,24-May-13,24-May-13,2,80,2,80,12,11,6,60,50,3,2,Delft-Rotterdam C.,person on the railway track,4,4
1,9,accidents,25-May-13,25-May-13,4,80,1,80,13,11,7,70,60,4,2,Venlo-Nijmegen,person hit by a train,4,5
1,9,rolling stock,25-May-13,25-May-13,4,80,1,80,13,11,7,70,60,4,2,Almelo-Hengelo,broken down train,4,5
1,9,accidents,25-May-13,25-May-13,4,80,1,80,13,11,7,70,60,4,2,Sittard-Roermond,person hit by a train,4,5
1,9,engineering work,26-May-13,26-May-13,2,90,1,70,12,12,8,70,60,7,4,Zutphen,over-running engineering works,2,6
1,9,rolling stock,26-May-13,26-May-13,2,90,1,70,12,12,8,70,60,7,4,Winterswijk-Zutphen,broken down train,2,6
1,9,infrastructure,26-May-13,26-May-13,2,90,1,70,12,12,8,70,60,7,4,Utrecht C.-Alphen a/d Rijn,damaged railway bridge,2,6
1,9,unknown,26-May-13,26-May-13,2,90,1,70,12,12,8,70,60,7,4,Utrecht C.-'s-Hertogenbosch,,2,6
1,9,rolling stock,26-May-13,26-May-13,2,90,1,70,12,12,8,70,60,7,4,Baarn-Utrecht C.,broken down train,2,6
1,13,infrastructure,27-May-13,27-May-13,0,70,0,80,18,10,6,40,60,6,1,Delfzijl-Groningen,signal failure,0,4
1,13,infrastructure,27-May-13,27-May-13,0,70,0,80,18,10,6,40,60,6,1,Eindhoven-Roermond/Weert,signal and level crossing failure,0,4
1,13,accidents,27-May-13,27-May-13,0,70,0,80,18,10,6,40,60,6,1,Tilburg-Breda,person hit by a train,0,4
1,13,rolling stock,27-May-13,27-May-13,0,70,0,80,18,10,6,40,60,6,1,'s-Hertogenbosch-Nijmegen,broken down train,0,4
1,13,accidents,27-May-13,27-May-13,0,70,0,80,18,10,6,40,60,6,1,Den Helder-Alkmaar,person hit by a train,0,4
1,15,rolling stock,28-May-13,28-May-13,1,70,1,80,21,11,7,40,60,8,2,Arnhem-Nijmegen,broken down train,1,4
1,15,rolling stock,28-May-13,28-May-13,1,70,1,80,21,11,7,40,60,8,2,Alkmaar-Hoorn,broken down train,1,4
1,15,infrastructure,28-May-13,28-May-13,1,70,1,80,21,11,7,40,60,8,2,Zwolle-Almelo,signalling and points failure,1,4
1,15,infrastructure,28-May-13,28-May-13,1,70,1,80,21,11,7,40,60,8,2,Zwolle-Almelo,signalling and points failure,1,4
1,15,infrastructure,28-May-13,28-May-13,1,70,1,80,21,11,7,40,60,8,2,Zwolle-Deventer,level crossing failure,1,4
1,11,infrastructure,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Arnhem-Winterswijk,signal and level crossing failure,6,4
1,11,rolling stock,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Schiphol-Rotterdam C.,broken down train,6,4
1,11,unknown,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Breda-Schiphol,an obstruction on the line,6,4
1,11,rolling stock,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Alkmaar-Amsterdam C.,broken down train,6,4
1,11,infrastructure,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Schiphol-Ede-Wageningen,points failure,6,4
1,11,infrastructure,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Almelo-Deventer,level crossing failure,6,4
1,11,engineering work,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Dringende herstelwerkzaamheden Schiedam-Delft,repair works,6,4
1,11,engineering work,29-May-13,29-May-13,4,90,3,70,14,10,6,80,20,9,2,Rotterdam C.-Delft,repair works,6,4
1,12,infrastructure,30-May-13,30-May-13,0,90,0,70,16,7,4,70,10,10,1,Arnhem-Winterswijk,signal failure,0,3
1,12,accidents,30-May-13,30-May-13,0,90,0,70,16,7,4,70,10,10,1,Leeuwarden-Groningen,collision with a vehicle,0,3
1,12,accidents,30-May-13,30-May-13,0,90,0,70,16,7,4,70,10,10,1,Rotterdam C.-Antwerpen-C./Breda/Dordrecht,person hit by a train,0,3
1,14,infrastructure,31-May-13,31-May-13,0,80,0,80,20,14,9,60,20,10,3,Leiden C.-Alphen a/d Rijn,points failure,0,6
1,14,infrastructure,31-May-13,31-May-13,0,80,0,80,20,14,9,60,20,10,3,Apeldoorn,power failure,0,6
1,14,accidents,31-May-13,31-May-13,0,80,0,80,20,14,9,60,20,10,3,Gouda-Den Haag C.,person hit by a train,0,6
1,14,infrastructure,31-May-13,31-May-13,0,80,0,80,20,14,9,60,20,10,3,Mönchengladbach-Venlo,damaged overhead wires,0,6
1,10,accidents,01-Jun-13,01-Jun-13,0,90,0,70,14,11,7,70,50,8,3,Vlissingen-Roosendaal,person hit by a train,0,6
1,10,accidents,01-Jun-13,01-Jun-13,0,90,0,70,14,11,7,70,50,8,3,Groningen-Leeuwarden,person hit by a train,0,6
1,11,infrastructure,02-Jun-13,02-Jun-13,0,70,0,80,16,11,7,50,60,6,2,Utrecht C.-Amsterdam C.,damaged railway bridge,0,5
1,11,infrastructure,02-Jun-13,02-Jun-13,0,70,0,80,16,11,7,50,60,6,2,Rotterdam C.-Den Haag C.,signal failure,0,5
1,11,engineering work,02-Jun-13,02-Jun-13,0,70,0,80,16,11,7,50,60,6,2,Den Haag Centraal - Den Haag Holland Spoor / Voorburg,repair works,0,5
1,11,engineering work,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Den Haag HS-Den Haag C.,unexpected engineering works,0,5
1,11,engineering work,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Gouda-Den Haag C.,unexpected engineering works,0,5
1,11,engineering work,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Herstelwerkzaamheden Schiphol nacht maandag op dinsdag,repair works,0,5
1,11,unknown,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Schiphol,cause yet unknown,0,5
1,11,infrastructure,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Nijmegen-Venlo,signal failure,0,5
1,11,rolling stock,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Amsterdam C.-Alkmaar,broken down train,0,5
1,11,rolling stock,03-Jun-13,03-Jun-13,0,70,0,80,15,11,7,60,60,6,2,Alkmaar-Haarlem,broken down train,0,5
1,14,engineering work,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Schiphol,repair works,0,4
1,14,infrastructure,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Eindhoven-Utrecht C.,points failure,0,4
1,14,infrastructure,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Tilburg-'s-Hertogenbosch,points failure,0,4
1,14,accidents,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Rotterdam C.-Antwerpen-C./Breda/Dordrecht,person hit by a train,0,4
1,14,engineering work,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Alphen a/d Rijn-Gouda,repair works,0,4
1,14,infrastructure,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Venlo-Nijmegen,signal and level crossing failure,0,4
1,14,infrastructure,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Enschede,power failure,0,4
1,14,engineering work,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Arnhem-Duisburg/Winterswijk,repair works,0,4
1,14,accidents,04-Jun-13,04-Jun-13,0,70,0,80,20,10,6,50,60,8,2,Roosendaal-Antwerpen-C.,person hit by a train,0,4
1,15,engineering work,05-Jun-13,05-Jun-13,0,70,0,80,21,9,5,50,60,8,2,Vannacht werkzaamheden Schiedam-Delft,repair works,0,4
1,15,engineering work,05-Jun-13,05-Jun-13,0,70,0,80,21,9,5,50,60,8,2,Roermond-Sittard,repair works,0,4
1,15,logistical,05-Jun-13,05-Jun-13,0,70,0,80,21,9,5,50,60,8,2,Utrecht C.-Schiphol,an earlier disruption,0,4
